f1,f2,dayglow,dayglow_q25,dayglow_q75,nightglow,nightglow_q25,nightglow_q75
0.0,0.046415888336127774,8.10527575521515,5.262214744821357,10.415680353735633,0.06782514334246398,0.05091909284874666,0.8984954244406388
0.046415888336127774,0.21544346900318834,0.25270542679182284,0.07923209326428311,0.27171262030124,0.0037174275127794683,0.0008334228330931861,0.004217075985510371
0.21544346900318834,1.0,3.819963000330899e-05,2.7747272816282285e-05,0.001597233834845448,3.7765744819951295e-05,2.6564511063087186e-05,3.7765744819951295e-05
